Group,Genus,Family,Order,Class,Day00Inoc,Day01NoC,Day03NoC,Day07NoC,Day14NoC,Day21NoC,Day30NoC,Day42NoC,Day01LowCrysWater,Day03LowCrysWater,Day07LowCrysWater,Day14LowCrysWater,Day21LowCrysWater,Day30LowCrysWater,Day42LowCrysWater,Day01LowCrys,Day03LowCrys,Day07LowCrys,Day14LowCrys,Day21LowCrys,Day30LowCrys,Day42LowCrys,Day01PET,Day03PET,Day07PET,Day14PET,Day21PET,Day30PET,Day42PET,Day01WeatherPET,Day03WeatherPET,Day07WeatherPET,Day14WeatherPET,Day21WeatherPET,Day30WeatherPET,Day42WeatherPET,Day01BHET,Day03BHET,Day07BHET,Day14BHET,Day21BHET,Day30BHET,Day42BHET
ASV000052,NA,env.OPS_17,Sphingobacteriales,Bacteroidia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070022407,0.042666154,0.054906963,0.062633177,0.090114812,0.066387428,0.068119007,0.003322701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003507664,0,0
ASV000053,NA,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0.383342046,0.415821984,0.401849504,0.486024639,0.312145921,0.268173246,0.192465406,0.031083197,0.041438405,0.03560224,0.027789156,0.042592733,0.02580076,0.066032186,0.10034566,0.052282529,0.105738589,0.064592266,0.109248224,0.083037438,0.083982289,0.004984051,0,0,0,0,0.012715315,0,0.011710315,0.015197799,0.005738881,0.009803737,0.017575455,0.01573926,0.017866521,0.034081078,2.139178027,1.007183728,0.45328775,1.007742358,0.976467302,1.019270534
ASV000054,Oricola,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,0,0.005689739,0.001524158,0.019048368,0.002078656,0.001685801,0.002412662,0,0,0.008303234,0,0,0.003042195,0,0.00347929,0,0,0.005710058,0,0,0,0.006341513,0.003322701,0.012924535,0.003458891,0,0,0,0,0,0.007200505,0.003927668,0,0.006009088,0,0,0,0.136510766,1.258924241,2.022298765,2.502801439,2.747358479,2.264075225
ASV000055,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0.01289965,0,0.001879099,0.009774673,0.004825323,0.011523279,0,0,0,0,0.004563293,0,0,0.002709366,0.002186079,0.002314011,0.00167009,0.001738375,0,0,0,0.00168087,0.657431955,0.804867088,0.836773789,1.942799298,1.616317628,0,0.004188131,0.513780006,1.32774757,1.165264588,2.260150045,2.341944056,0.018861626,0.009454367,0.002761897,0.001701375,0.005218558,0.008233502,0.014857622
ASV000056,Sphingomonas,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0.203328352,0.187547504,0.104575874,0.080045737,0.018743794,0.010371226,0.002072711,3.085417018,2.075545325,0.605843552,0.508145381,0.372973531,0.161272903,0.124974105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001361211,0,0,0,0,0,0
ASV000057,NA,Chitinophagaceae,Chitinophagales,Bacteroidia,0,0,0,0,0,0,0.004825323,0,0.002096964,0.008298067,0,0.004205568,0,0,0.002072711,0.138021522,0.089518608,0.069446716,0.044335906,0.118780346,0.075109864,0.080754529,0.001730074,0,0,0,0,0.001977887,0,0,0,0,0,0,0,0,0.001245128,0.001407301,0,0,0,0,0.005472555
ASV000058,NA,Caulobacteraceae,Caulobacterales,Alphaproteobacteria,0,0,0,0,0.003778004,0.005079951,0,0,0,0,0,0,0,0.001966452,0,0.202656051,0.132645865,0.131693966,0.102480012,0.218692389,0.102462828,0.145541268,0.001730074,0,0,0,0,0,0.004078969,0,0,0.003825921,0.001562744,0,0,0,0.006341725,0,0,0,0.003421787,0,0
ASV000059,Piscinibacter,Burkholderiaceae,Betaproteobacteriales,Gammaproteobacteria,0,0,0,0,0,0,0,0.009393376,0.003768342,0.009096344,0,0,0,0.003932905,0,0.214207365,0.095859213,0.119344727,0.128101371,0.11814592,0.076042926,0.120260724,0,0,0,0,0,0,0,0.008499607,0,0,0,0,0,0,0.002443652,0,0,0,0.00874836,0.001490224,0
ASV000060,Nevskia,Solimonadaceae,Salinisphaerales,Gammaproteobacteria,0,0,0.005278861,0,0,0.003416701,0,0.004049239,0,0.005532044,0,0,0,0,0,0.230267483,0.126267361,0.125709018,0.129430057,0.193984485,0.097520913,0.126602237,0.004984051,0,0.003735664,0.004618099,0,0,0,0,0,0,0,0.003434302,0,0,0.003920945,0,0.004970504,0.007282978,0.003421787,0.009155575,0
ASV000061,Ferruginibacter,Chitinophagaceae,Chitinophagales,Bacteroidia,0,0,0.002492957,0,0,0.002556041,0,0,0,0,0,0,0,0,0,0.110245307,0.071392201,0.033980967,0.071299695,0.134093669,0.056933424,0.087115043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002105706,0,0.003421787,0,0
ASV000062,Halomonas,Halomonadaceae,Oceanospirillales,Gammaproteobacteria,0,0.008371003,0,0,0,0.002556041,0.004825323,0,0.010825113,0,0.002049138,0.004205568,0.003300493,0.005042483,0.002072711,0.080305452,0.613810651,0.047234206,0.014557998,0.15490895,0.094699839,0.011073895,0.005190222,0,0,0,0,0,0.020394844,0.006164327,0,0,0,0,0,0,0.004083633,0,0.189730564,0.262009658,0.539106907,0.75828688,0.990104435
ASV000063,NA,Vibrionaceae,Vibrionales,Gammaproteobacteria,0.006147793,0.256330784,0.312218891,0.370704418,0.306409579,0.235597314,0.164489757,0.192315829,0.01340199,0.02787635,0.038333238,0.056532119,0.030216882,0.049096103,0.074086968,0.030196189,0.025112251,0.030686333,0.045418227,0.091547506,0.027548673,0.038049076,0,0,0,0,0.007624792,0.003955774,0,0.012403045,0.00455934,0.008469246,0.013783768,0.022319203,0.01150748,0.013912078,0.011298506,1.559737283,0.865092771,0.415850407,0.777645655,0.906979922,0.799114432
ASV000064,Parvibaculum,Parvibaculaceae,Parvibaculales,Alphaproteobacteria,0,0,0.005571807,0.093854935,0.178383371,0.22984497,0.32344673,0.397448792,0,0.004455375,0.061640647,0.12729003,0.212139382,0.283731333,0.44719517,0,0.036614384,0.164898724,1.042392459,0.989815007,0.342483627,1.148168826,0,0,0.039255428,0.046625442,0.126722178,0.159224241,0.165010025,0,0.004188131,0.049831956,0.085595598,0.212691589,0.252537041,0.260116033,0,0,0,0,0,0,0.001948748
ASV000065,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0.00713134,1.098119541,1.055857362,1.172597303,1.424307681,1.272779379,1.135839912,1.350421121,0,0,0,0.002051661,0,0,0,0,0,0,0,0,0,0,0.012041794,0.010938354,0,0,0.004353279,0,0,0,0,0,0,0.002145969,0,0,0,0,0,0,0,0,0
ASV000066,Bryobacter,Solibacteraceae_(Subgroup_3),Solibacterales,Acidobacteriia,0,0.008371003,0,0,0,0.001685801,0,0.004008578,0.002096964,0,0.001265935,0,0.003300493,0,0,0.312185747,0.102636613,0.127267317,0.09890763,0.176997751,0.101778907,0.104473447,0,0,0,0,0,0,0,0,0.002080473,0,0.002184789,0,0.006050705,0,0.007609726,0,0.001380948,0,0.001710893,0.006323511,0
ASV000067,Bradyrhizobium,Xanthobacteraceae,Rhizobiales,Alphaproteobacteria,0,0,0,0,0.003957755,0,0.003984858,0,0,0.002766022,0,0,0,0,0,0.100120555,0.079034961,0.07356886,0.076494202,0.141132432,0.077134577,0.09337105,0,0,0,0,0,0,0,0,0.004188131,0,0.004369579,0,0,0,0.002397047,0,0.001958825,0.001701375,0.001818909,0,0
ASV000068,Turneriella,Leptospiraceae,Leptospirales,Leptospirae,0,0,0,0,0,0.002556041,0,0,0,0,0,0.002051661,0,0,0,0.094091809,0.034924245,0.057096024,0.071167865,0.086009772,0.0248834,0.056988108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000069,NA,NA,NA,Alphaproteobacteria,0.015571975,0.022431744,0.114470422,0.230844195,0.28033718,0.274277855,0.320121294,0.462136691,0.019236766,0.104829256,0.218916367,0.425549804,0.492853869,0.604623843,0.986623464,0.001140693,0.012074637,0.02746515,0.020015745,0.023349143,0.056292864,0.111213987,0.004984051,0.128246521,0.241713658,0.260006551,0.339579953,0.124226745,0.16538028,0.025817505,0.175381122,0.329626095,0.336352159,0.377986306,0.270351994,0.375018791,0.003920945,0.007142623,0.002105706,0.003402749,0.005240696,0.005606975,0.003897496
ASV000070,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0.004825323,0,0,0,0,0,0,0,0,0,0.000728693,0,0,0.005075246,0,0,0.004984051,0,0,0,0,0,0,0,0,0.004029415,0.004688233,0,0,0.004639941,3.319561085,0.854949991,0.307963329,0.171372167,0.258573295,0.250726354,0.200392508
ASV000071,Hyphomonas,Hyphomonadaceae,Caulobacterales,Alphaproteobacteria,0.003141394,0,0.005410067,0.049706728,0.118651938,0.141183655,0.136773204,0.116564887,0,0.002766022,0.040200116,0.082429267,0.095011742,0.105120111,0.1873481,0,0.006558237,0.213563172,0.307276697,0.431550777,0.361509478,0.444868968,0,0,0.008785614,0.009870015,0.035784373,0.115426538,0.080095274,0,0,0.025512915,0.041687866,0.109700562,0.059186905,0.078243973,0,0,0.350903829,0.725826328,0.737962456,0.57860445,0.627554374
ASV000072,Marinobacter,Marinobacteraceae,Alteromonadales,Gammaproteobacteria,0.824281769,0.105999222,0.123259756,0.075883834,0.076157886,0.121527753,0.065231236,0.086773839,0.075088037,0.072678429,0.067948789,0.035925829,0.041588231,0.04094003,0.026191676,0.147612765,0.157714858,0.167387598,0.118778221,0.087027544,0.075592289,0.107900721,0.115024056,0.114111781,0.105822599,0.034541058,0.044775811,0.032756898,0.032631751,0.106480727,0.086366099,0.060075039,0.05292782,0.067298216,0.052879432,0.028951281,0.350770943,0.391022866,0.552054503,0.339074475,0.245182129,0.226527152,0.173885136
ASV000073,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0.02661109,0.833546699,0.856665274,0.962882785,1.28829952,1.10757093,1.048124526,1.149902482,0.002096964,0.000891075,0,0,0,0,0,0,0.002224744,0,0.003340181,0,0,0,0,0.00504261,0,0.002148597,0,0,0,0.004039425,0.002080473,0,0,0,0,0,0,0.001082005,0,0,0,0,0
ASV000074,NA,Micropepsaceae,Micropepsales,Alphaproteobacteria,0,0,0,0,0.002078656,0,0,0,0,0,0.00253187,0,0,0,0,0.105807838,0.088141613,0.072213587,0.07625714,0.150630601,0.062824714,0.125031109,0,0,0,0,0,0,0,0,0.004160945,0,0.001562744,0,0.013005675,0,0,0,0,0,0,0,0.001948748
ASV000075,NA,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0.291862694,0.249688772,0.258587855,0.245679745,0.193758794,0.178233996,0.12086328,0.019383115,0.03599399,0.021456847,0.0296686,0.032407699,0.023553958,0.060910257,0.037498488,0.014143957,0.017003705,0.024574099,0.046434533,0.02379025,0.014244652,0,0,0,0,0,0,0,0,0.003600253,0.011477762,0.01856271,0.01734955,0.022175522,0.022847274,0.015173706,1.395073736,0.654785265,0.320910904,0.571560423,0.671188886,0.470204995
ASV000076,Aestuariibacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0.042400232,0.00435616,0.002785903,0,0,0,0,0,0,0,0.004017914,0.00830889,0.082348341,0.064855367,0.015006803,0,0.016629591,0.030027474,2.508283777,1.676165038,0.374486642,0.166507459,0.001766192,0.002247393,0.010653447,0.008347245,0,0,0.024473813,0.008153242,0.003600253,0.013014254,0.003125488,0.003434302,0.005531998,0,0,0.003645178,0,0.001759944,0,0.004116751,0.001948748
ASV000077,Vibrio,Vibrionaceae,Vibrionales,Gammaproteobacteria,0.100977412,0.102663537,0.033308706,0.063118537,0.031102982,0.024176417,0.027272301,0.035153614,0.064882889,0.059048944,0.07665016,0.044566588,0.03949859,0.040653769,0.018062579,0.048582968,0.072017724,0.049121867,0.08071157,0.12820128,0.219020047,0.095151191,0.097539217,0.083481314,0.076812361,0.049021181,0.075907227,0.035300873,0.032631751,0.124268178,0.072330464,0.085825396,0.084366769,0.092192205,0.071905578,0.024311341,0.515630638,0.481446274,0.439462283,0.311483735,0.405507406,0.5384877,0.468461846
ASV000078,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0.002496879,0.004157313,0,0,0.002004289,0,0.008303234,0,0,0.001624273,0,0,0,0,0.005080816,0.001363327,0.003829512,0,0,0.001730074,0.002247393,0.001867832,0,0.003954836,0,0,0.007806877,0.00303956,0.011783003,0.001562744,0,0.007671653,0.010910482,0,0.070127651,0.790310262,1.213644263,1.284822498,1.503646277,1.541554176
ASV000079,Sediminibacterium,Chitinophagaceae,Chitinophagales,Bacteroidia,0,0,0,0,0,0.00170835,0,0,0.004193927,0.004548172,0.003797805,0.004262974,0,0.001966452,0.001739645,0.029114056,0.04040198,0.00779612,0.014255676,0.025347968,0.033230729,0.025318547,0.001766192,0,0,0,0,0,0,0,0,0,0.001562744,0,0,0,0,0,0,0,0,0,0
ASV000080,Labrenzia,Stappiaceae,Rhizobiales,Alphaproteobacteria,0.047130146,0.020269508,0.125453895,0.061801239,0.073200283,0.03010406,0.033663873,0.033627818,0.02286549,0.055675406,0.052317352,0.050504513,0.042257232,0.031968646,0.02180062,0.011122198,0.199289024,0.263373582,0.731635521,0.427441025,0.128750979,0.36162773,0.013706656,0.124788922,0.12623727,0.078408059,0.167703055,0.183563362,0.133118783,0.02711369,0.100362881,0.149909616,0.182920514,0.181174135,0.16299719,0.114929613,0.005119469,0,0.001380948,0,0,0,0
ASV000081,Alteromonas,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0.149035347,0.063621706,0.099884874,0.057828029,0.040737647,0.062980079,0.022781716,0.016156295,0.352150843,0.271803073,0.264268258,0.152115764,0.048344341,0.043190835,0.018486093,0.254215685,0.189107611,0.251233854,0.21208337,0.276654513,0.17716284,0.038058576,0.256819392,0.234995039,0.094906185,0.120235912,0.052948886,0.03460343,0.085285006,0.297963755,0.173653246,0.147474205,0.087994977,0.076335781,0.044105538,0.032121348,0.002606339,0.001082005,0,0,0.00513268,0,0
ASV000082,Pelomonas,Burkholderiaceae,Betaproteobacteriales,Gammaproteobacteria,0,0,0,0.002966655,0,0,0,0,0,0,0,0,0,0,0,0.0844223,0.05493641,0.038508963,0.054049685,0.101396102,0.06544384,0.106006572,0,0,0,0,0,0,0,0,0,0,0.002735941,0,0,0,0,0,0,0,0,0,0.0041834
ASV000083,Methylobacterium,Beijerinckiaceae,Rhizobiales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0.00869762,0,0.002049138,0,0.003248546,0,0,0.110451774,0.077096756,0.068389738,0.056548158,0.062967236,0.081088709,0.058521232,0,0,0,0,0,0,0.008157938,0,0,0.004029415,0,0,0.004033803,0,0.00359557,0.001822589,0,0,0,0,0
ASV000084,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0.00822347,0.014224346,0.102397654,0.15061126,0.170780655,0.188723735,0.138423655,0.220355719,0.003002462,0.070298627,0.190420681,0.239872272,0.381938893,0.397096364,0.812370464,0,0.002836677,0.025780381,0.009985901,0.006905933,0.039191763,0.047675353,0.008306752,0.067061783,0.137928228,0.210014665,0.235726824,0.154573303,0.152773119,0.009585413,0.081969058,0.180751093,0.272856769,0.218044075,0.270719389,0.254674291,0.002606339,0.006044492,0.001380948,0.007894926,0.003637819,0,0.005989196
ASV000085,Hyphobacterium,Hyphomonadaceae,Caulobacterales,Alphaproteobacteria,0,0,0.004178855,0.020953602,0.10236711,0.255057759,0.418028967,0.497397148,0,0,0.018523161,0.006154982,0.049141053,0.181673335,0.268228359,0,0.011775082,0.053674987,0.193370182,0.331531799,0.388083822,1.075203429,0,0,0.001729446,0.023732302,0.053979578,0.05494839,0.14572903,0,0,0.011579509,0.022646806,0.05231866,0.118933147,0.147821786,0.003851468,0,0,0,0,0,0
ASV000086,NA,Vibrionaceae,Vibrionales,Gammaproteobacteria,0.017404074,0.022773061,0.062810754,0.042754726,0.056728612,0.039095304,0.053788337,0.03939309,0.030772998,0.038172695,0.029653953,0.044841052,0.064483897,0.03250761,0.029751839,0.032563398,0.048039954,0.040189106,0.020853011,0.015411772,0.029045266,0.042790959,0.027171023,0.035393165,0.049946728,0.030869691,0.037476912,0.0430404,0.014461518,0.079942811,0.033212655,0.030227468,0.028860058,0.030227242,0.030598453,0.02267106,0.200563041,0.558111726,0.463825531,0.415541278,0.405218875,0.420132686,0.344935813
ASV000087,Stappia,Stappiaceae,Rhizobiales,Alphaproteobacteria,0,0,0.079951926,0.152626225,0.046574501,0.073961734,0.078781245,0.046948451,0.002267111,0.066121643,0.044523167,0.034410531,0.006419891,0.049903596,0.019727909,0.017958799,0.14780046,0.253036954,0.855793787,0.363734861,0.180928577,0.343138748,0.003532383,0.032127283,0.102924158,0.029289142,0.062857452,0.0430404,0.070453233,0,0.022736494,0.123297717,0.056374609,0.040302363,0.073386476,0.011425573,0,0.00216401,0.06970396,0.028285164,0.016046136,0.018665071,0.029286387
ASV000088,Vibrio,Vibrionaceae,Vibrionales,Gammaproteobacteria,0.14786398,0.017246927,0.033571119,0.046083279,0.033161832,0.017057566,0.016298702,0.019893315,0.061910956,0.085122945,0.062344041,0.014840583,0.040015187,0.033925184,0.027019554,0.006559426,0.004332728,0.014739674,0.025644405,0.021286266,0.022305683,0.011092897,0.072264809,0.061191437,0.0814162,0.050856865,0.063932541,0.075274157,0.031147648,0.081749029,0.085352641,0.096180512,0.072449137,0.066687598,0.045743783,0.036246197,0.331072147,0.47637767,0.294525821,0.265690014,0.255973459,0.354551435,0.384568056
ASV000089,Vibrio,Vibrionaceae,Vibrionales,Gammaproteobacteria,0.079231231,0.109021802,0.118498248,0.117939038,0.131628243,0.133602343,0.070755224,0.113413375,0.092057692,0.16098415,0.106663967,0.082761136,0.094236129,0.105988806,0.113817144,0.070500253,0.09769042,0.092304274,0.074042384,0.065908007,0.068908925,0.055473984,0.205285313,0.202643804,0.131909572,0.179579556,0.105733134,0.169851787,0.091958841,0.132196158,0.160128138,0.172346217,0.166389792,0.128403664,0.144354061,0.131829984,0.021490838,0.025707513,0.021928803,0.019845787,0.024642203,0.022107056,0.015128511
ASV000090,NA,Xanthobacteraceae,Rhizobiales,Alphaproteobacteria,0,0,0,0,0,0,0,0.004008578,0,0.004151617,0.001265935,0,0,0,0,0.054402418,0.097545524,0.04248282,0.043226518,0.053019265,0.045972755,0.04427658,0,0,0,0,0,0,0.004078969,0,0,0.002014707,0,0,0,0,0.00359557,0,0,0,0,0,0
ASV000091,NA,Gemmatimonadaceae,Gemmatimonadales,Gemmatimonadetes,0,0,0,0,0,0,0,0,0.001501231,0,0,0,0,0,0,0.123182125,0.065125289,0.041324228,0.07609553,0.099397277,0.050475606,0.083858781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001198523,0,0.001380948,0,0,0,0
ASV000092,Marinobacter,Marinobacteraceae,Alteromonadales,Gammaproteobacteria,0.308293536,0.082529422,0.064275483,0.071479867,0.063705755,0.053641929,0.034059572,0.033502204,0.060889638,0.027695923,0.023506538,0.023526183,0.012865755,0.021593416,0.02950922,0.040830085,0.011346709,0.01951605,0.013584461,0.012967871,0.010411951,0.011111898,0.05350889,0.045739598,0.04575805,0.026827631,0.030173275,0.022322847,0.010382549,0.072794751,0.079273521,0.061004477,0.029054832,0.039871666,0.028622181,0.031263508,0.276346307,0.43759075,0.438591189,0.342166525,0.194390849,0.149065878,0.113215435
ASV000093,NA,Burkholderiaceae,Betaproteobacteriales,Gammaproteobacteria,0,0,0.002492957,0,0.003758198,0,0,0,0.013262371,0.002673225,0.002049138,0.010839507,0.004924767,0,0,0.209698494,0.180151022,0.144642632,0.111935411,0.230270433,0.061885412,0.129706488,0,0.00168087,0,0,0,0,0,0.001778537,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000094,Alteromonas,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0.022486149,0.002844869,0.025819123,0.014483513,0,0.018248775,0.001486701,0,0.219143368,0.257367113,0.299399969,0.140840829,0.049377533,0.020462103,0.001739645,0.350821916,0.260359893,0.305798355,0.279847667,0.30019725,0.058287741,0.01583478,0.050337684,0.039034817,0.024765784,0.01820927,0.036566461,0.003955774,0.016315875,0.070440441,0.076012273,0.064009564,0.021493424,0.015021782,0.022571476,0.030155742,0.001245128,0,0,0,0,0,0
ASV000095,NA,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,0.011473447,0.022936666,0.118032851,0.110058518,0.04547619,0.081623665,0.031700632,0.067275966,0.047858472,0.076252593,0.086090562,0.014361626,0.039757607,0.075962971,0.029092265,0.017820211,0.025958469,0.096610466,0.217814694,0.133548268,0.182329876,0.133219268,0.015545083,0.117198909,0.17511965,0.10259469,0.112290958,0.093770305,0.030777393,0.03428943,0.117086295,0.133537371,0.093092572,0.105678635,0.090238372,0.119645201,0.02412091,0.127561679,0.073009598,0.102197269,0.154932288,0.073517291,0.07220653
ASV000096,NA,Bacillaceae,Bacillales,Bacilli,0,0.799408267,0.367739239,0.575023677,0.589368695,0.633860989,0.673475759,0.370505345,0.002096964,0,0,0,0,0,0,0,0,0.003471017,0,0.001245733,0,0,0,0,0,0.004297194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000097,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0.394494699,0.079371449,0.087409376,0.075333063,0.07070034,0.067250663,0.034814543,0.058468097,0.06006943,0.043029793,0.040543655,0.048235794,0.014567949,0.020462103,0.032490681,0.013572333,0.009811229,0.01971901,0.007653898,0.001245733,0.019269589,0.001590128,0.028937215,0.097240284,0.097313758,0.038904023,0.054988793,0.053667946,0.010382549,0.064688221,0.103732872,0.062676664,0.032877814,0.048030482,0.027404087,0.053768033,0.195912102,0.331837878,0.311880683,0.373688182,0.126458372,0.109340825,0.151282464
ASV000098,NA,NA,NA,Gammaproteobacteria,0.006282788,0,0,0.002496879,0,0,0.002412662,0.002024619,0.002096964,0,0,0,0.001624273,0,0,0,0,0.004476563,0.00576007,0,0,0,0,0.00168087,0.219785187,0.195817917,0.283614928,0.675286908,0.562132507,0,0.004160945,0.168395084,0.453756485,0.479775333,0.672193235,0.851992227,0.001361211,0.00216401,0,0.001759944,0.001710893,0.003598061,0
ASV000099,Pseudoalteromonas,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,0.025709714,0.005689739,0.00997183,0.015664949,0.024564568,0.023819931,0.051297421,0.030145658,0.091765862,0.116073771,0.07524092,0.072949513,0.066981366,0.105489309,0.1327688,0.550358168,0.352479166,0.223441975,0.143517337,0.15639537,0.162304429,0.245709862,0.015570665,0.01008522,0,0.004931012,0.019774179,0.004803766,0,0.012449756,0.062142845,0.04050107,0.029302592,0.017600327,0.013524381,0.025498377,0,0,0,0,0,0,0
