Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,bottle_id,Bytes,Center Name,Collection_date,Consent,cruise_id,cruise_station,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_biome,env_feature,env_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,geotraces_section,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Depth,Isolation_source,Biller_et_al.,_2018_metagenome_NCBI_BioProject,Biller_et_al.,_2018_metagenome_NCBI_BioSample,Biller_et_al.,_2018_metagenome_NCBI_SRA_Accession,Biller_et_al.,_2018_metagenome_NCBI_SRA_Study,Biller_et_al.,_2018_metagenome_Sample_Name,Biller_et_al.,_2018_metagenome_Total_read_pairs,Cruise_series,Depth_(m),sequencing_location,sequencing_read_depth,Sequencing_Technology
SRR5788424,WGS,300,11963681100,PRJNA385854,SAMN07136801,"MIMS.me,MIGS/MIMS/MIMARKS.water",1152887,5384453390,MIT,2011-06-14,public,TAN1109,GT9,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",ocean_biome,ocean,water,SRX2974788,uncalculated,uncalculated,Pacific Ocean,GP13,NextSeq 550,32.50433 S 163.98967 W,S0338,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0338,SRP110813,31m,,,,,,,,,,,,
SRR5788425,WGS,300,8844764400,PRJNA385854,SAMN07136582,"MIMS.me,MIGS/MIMS/MIMARKS.water",846731,3903663047,MIT,2011-12-10,public,KN204,24,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",ocean_biome,ocean,water,SRX2974787,uncalculated,uncalculated,Atlantic Ocean,GA03,NextSeq 550,17.39998 N 24.50003 W,S0104,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0104,SRP110813,285.9m,,,,,,,,,,,,
SRR5788433,WGS,300,7396835400,PRJNA385854,SAMN07136496,"MIMS.me,MIGS/MIMS/MIMARKS.water",632885,3808759136,MIT,2010-05-20,public,PE319,16,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",ocean_biome,ocean,water,SRX2974779,uncalculated,uncalculated,Atlantic Ocean,GA02,NextSeq 550,36.2067 N 53.2681 W,S0016,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0016,SRP110813,50m,,,,,,,,,,,,
SRR5788435,WGS,300,8597268600,PRJNA385854,SAMN07136494,"MIMS.me,MIGS/MIMS/MIMARKS.water",631811,4449018319,MIT,2010-05-12,public,PE319,12,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",ocean_biome,ocean,water,SRX2974777,uncalculated,uncalculated,Atlantic Ocean,GA02,NextSeq 550,46.312 N 39.658 W,S0013,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0013,SRP110813,198m,,,,,,,,,,,,
SRR5788440,WGS,300,1384280700,PRJNA385854,SAMN07136929,"MIMS.me,MIGS/MIMS/MIMARKS.water",237497,601593668,MIT,2010-10-26,public,D357,4,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",ocean_biome,ocean,water,SRX2974772,uncalculated,uncalculated,Atlantic Ocean,GA10,NextSeq 550,38.42539 S 10.08884 E,S0467,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0467,SRP110813,42.2m,,,,,,,,,,,,
SRR5788443,WGS,300,1002137100,PRJNA385854,SAMN07136926,"MIMS.me,MIGS/MIMS/MIMARKS.water",237693,431498601,MIT,2010-10-23,public,D357,3,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",ocean_biome,ocean,water,SRX2974769,uncalculated,uncalculated,Atlantic Ocean,GA10,NextSeq 550,36.48458 S 13.276 E,S0464,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0464,SRP110813,101m,,,,,,,,,,,,
SRR5788446,WGS,300,6634315800,PRJNA385854,SAMN07136923,"MIMS.me,MIGS/MIMS/MIMARKS.water",237700,2607785910,MIT,2010-10-23,public,D357,3,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",ocean_biome,ocean,water,SRX2974766,uncalculated,uncalculated,Atlantic Ocean,GA10,NextSeq 550,36.48458 S 13.276 E,S0461,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0461,SRP110813,50.2m,,,,,,,,,,,,
SRR5788448,WGS,300,5844558300,PRJNA385854,SAMN07136621,"MIMS.me,MIGS/MIMS/MIMARKS.water",846509,2560815172,MIT,2011-12-07,public,KN204,22,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",ocean_biome,ocean,water,SRX2974764,uncalculated,uncalculated,Atlantic Ocean,GA03,NextSeq 550,19.43336 N 29.38323 W,S0145,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0145,SRP110813,389.4m,,,,,,,,,,,,
SRR5788449,WGS,300,7081537500,PRJNA385854,SAMN07136616,"MIMS.me,MIGS/MIMS/MIMARKS.water",846494,3215564220,MIT,2011-12-07,public,KN204,22,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",ocean_biome,ocean,water,SRX2974763,uncalculated,uncalculated,Atlantic Ocean,GA03,NextSeq 550,19.43336 N 29.38323 W,S0140,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0140,SRP110813,84m,,,,,,,,,,,,
SRR5788463,WGS,300,5377407300,PRJNA385854,SAMN07136701,"MIMS.me,MIGS/MIMS/MIMARKS.water",841895,2313814511,MIT,2010-10-24,public,KN199-4,7,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",ocean_biome,ocean,water,SRX2974749,uncalculated,uncalculated,Atlantic Ocean,GA03,NextSeq 550,24.00011 N 22.00011 W,S0233,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0233,SRP110813,72.9m,,,,,,,,,,,,
SRR5788163,WGS,300,9598625700,PRJNA385854,SAMN07136819,"MIMS.me,MIGS/MIMS/MIMARKS.water",1156301,4125345992,MIT,2011-06-19,public,TAN1109,GT19,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",ocean_biome,ocean,water,SRX2974569,uncalculated,uncalculated,Pacific Ocean,GP13,NextSeq 550,32.50133 S 153.99817 W,S0356,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0356,SRP110813,32m,,,,,,,,,,,,
SRR5788451,WGS,300,7856715600,PRJNA385854,SAMN07136614,"MIMS.me,MIGS/MIMS/MIMARKS.water",846488,3599433744,MIT,2011-12-07,public,KN204,22,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",ocean_biome,ocean,water,SRX2974761,uncalculated,uncalculated,Atlantic Ocean,GA03,NextSeq 550,19.43336 N 29.38323 W,S0138,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0138,SRP110813,50m,,,,,,,,,,,,
SRR5787991,WGS,300,6548476800,PRJNA385854,SAMN07136842,"MIMS.me,MIGS/MIMS/MIMARKS.water",1153007,2840945637,MIT,2011-06-15,public,TAN1109,GT10,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974741,uncalculated,uncalculated,Pacific Ocean,GP13,NextSeq 550,32.50633 S 162.9935 W,S0380,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0380,SRP110813,33m,,,,,,,,,,,,
SRR5787992,WGS,300,10330950900,PRJNA385854,SAMN07136694,"MIMS.me,MIGS/MIMS/MIMARKS.water",636980,4547799030,MIT,2011-03-11,public,JC057,6,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974740,uncalculated,uncalculated,Atlantic Ocean,GA02,NextSeq 550,39.9648 S 42.4232 W,S0225,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0225,SRP110813,149m,,,,,,,,,,,,
SRR5787993,WGS,300,8456780100,PRJNA385854,SAMN07136563,"MIMS.me,MIGS/MIMS/MIMARKS.water",844721,4090611082,MIT,2011-11-19,public,KN204,10,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974739,uncalculated,uncalculated,Atlantic Ocean,GA03,NextSeq 550,31.75351 N 64.17499 W,S0085,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0085,SRP110813,109.7m,,,,,,,,,,,,
SRR5787995,WGS,300,5844339900,PRJNA385854,SAMN07136768,"MIMS.me,MIGS/MIMS/MIMARKS.water",SS2011Station2Cast3Niskin15,2396670132,MIT,2011-05-14,public,SS2011,2,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974737,uncalculated,uncalculated,Pacific Ocean,GP13,NextSeq 550,30 S 154.003 E,S0301,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0301,SRP110813,15m,,,,,,,,,,,,
SRR5788001,WGS,300,7232643300,PRJNA385854,SAMN07136766,"MIMS.me,MIGS/MIMS/MIMARKS.water",SS2011Station1Cast2Niskin11,3055310709,MIT,2011-05-14,public,SS2011,1,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974731,uncalculated,uncalculated,Pacific Ocean,GP13,NextSeq 550,29.998 S 153.5 E,S0299,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0299,SRP110813,15m,,,,,,,,,,,,
SRR5788002,WGS,300,5009995200,PRJNA385854,SAMN07136765,"MIMS.me,MIGS/MIMS/MIMARKS.water",632255,2107925527,MIT,2010-05-22,public,PE319,18,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974730,uncalculated,uncalculated,Atlantic Ocean,GA02,NextSeq 550,33.4334 N 58.0503 W,S0298,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0298,SRP110813,201m,,,,,,,,,,,,
SRR5788007,WGS,300,8518610400,PRJNA385854,SAMN07136534,"MIMS.me,MIGS/MIMS/MIMARKS.water",844622,4197053715,MIT,2011-11-16,public,KN204,8,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974725,uncalculated,uncalculated,Atlantic Ocean,GA03,NextSeq 550,35.41617 N 66.54077 W,S0055,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0055,SRP110813,291.5m,,,,,,,,,,,,
SRR5788010,WGS,300,8957643900,PRJNA385854,SAMN07136539,"MIMS.me,MIGS/MIMS/MIMARKS.water",846101,4445557837,MIT,2011-12-01,public,KN204,18,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974722,uncalculated,uncalculated,Atlantic Ocean,GA03,NextSeq 550,24.1497 N 40.21786 W,S0061,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0061,SRP110813,184m,,,,,,,,,,,,
SRR5788015,WGS,300,7170334200,PRJNA385854,SAMN07136662,"MIMS.me,MIGS/MIMS/MIMARKS.water",638711,3072574066,MIT,2011-03-22,public,JC057,14,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974717,uncalculated,uncalculated,Atlantic Ocean,GA02,NextSeq 550,12.8957 S 29.2335 W,S0191,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0191,SRP110813,10m,,,,,,,,,,,,
SRR5788019,WGS,300,12427839300,PRJNA385854,SAMN07136658,"MIMS.me,MIGS/MIMS/MIMARKS.water",638351,5568525947,MIT,2011-03-18,public,JC057,12,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974713,uncalculated,uncalculated,Atlantic Ocean,GA02,NextSeq 550,22.4732 S 32.7487 W,S0187,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0187,SRP110813,9m,,,,,,,,,,,,
SRR5788032,WGS,300,6453184500,PRJNA385854,SAMN07136913,"MIMS.me,MIGS/MIMS/MIMARKS.water",237613,2522674614,MIT,2010-10-19,public,D357,1,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974700,uncalculated,uncalculated,Atlantic Ocean,GA10,NextSeq 550,34.62898 S 17.06995 E,S0451,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0451,SRP110813,51.4m,,,,,,,,,,,,
SRR5788036,WGS,300,8316000300,PRJNA385854,SAMN07136557,"MIMS.me,MIGS/MIMS/MIMARKS.water",846257,3638725706,MIT,2011-12-03,public,KN204,20,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974696,uncalculated,uncalculated,Atlantic Ocean,GA03,NextSeq 550,22.33305 N 35.86703 W,S0079,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0079,SRP110813,374.3m,,,,,,,,,,,,
SRR5788040,WGS,300,8409822300,PRJNA385854,SAMN07136734,"MIMS.me,MIGS/MIMS/MIMARKS.water",SS2011Station7Cast9Niskin8,3774481227,MIT,2011-05-17,public,SS2011,7,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974692,uncalculated,uncalculated,Pacific Ocean,GP13,NextSeq 550,30 S 159 E,S0267,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0267,SRP110813,100m,,,,,,,,,,,,
SRR5788041,WGS,300,5093947800,PRJNA385854,SAMN07136739,"MIMS.me,MIGS/MIMS/MIMARKS.water",SS2011Station11Cast12Niskin8,2156138651,MIT,2011-05-19,public,SS2011,11,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974691,uncalculated,uncalculated,Pacific Ocean,GP13,NextSeq 550,30 S 162.998 E,S0272,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0272,SRP110813,100m,,,,,,,,,,,,
SRR5788043,WGS,300,8403604500,PRJNA385854,SAMN07136737,"MIMS.me,MIGS/MIMS/MIMARKS.water",SS2011Station11Cast12Niskin11,3672499126,MIT,2011-05-19,public,SS2011,11,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974689,uncalculated,uncalculated,Pacific Ocean,GP13,NextSeq 550,30 S 162.998 E,S0270,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0270,SRP110813,50m,,,,,,,,,,,,
SRR5788047,WGS,300,8147499000,PRJNA385854,SAMN07136692,"MIMS.me,MIGS/MIMS/MIMARKS.water",636995,3537603735,MIT,2011-03-11,public,JC057,6,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974685,uncalculated,uncalculated,Atlantic Ocean,GA02,NextSeq 550,39.9648 S 42.4232 W,S0223,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0223,SRP110813,10m,,,,,,,,,,,,
SRR5788054,WGS,300,7367141400,PRJNA385854,SAMN07136808,"MIMS.me,MIGS/MIMS/MIMARKS.water",1156046,3036572145,MIT,2011-06-18,public,TAN1109,GT17,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974678,uncalculated,uncalculated,Pacific Ocean,GP13,NextSeq 550,32.50383 S 156.01067 W,S0345,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0345,SRP110813,15m,,,,,,,,,,,,
SRR5788056,WGS,300,7018012200,PRJNA385854,SAMN07136806,"MIMS.me,MIGS/MIMS/MIMARKS.water",1155866,2911704479,MIT,2011-06-18,public,TAN1109,GT16,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974676,uncalculated,uncalculated,Pacific Ocean,GP13,NextSeq 550,32.494 S 157.00883 W,S0343,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0343,SRP110813,76m,,,,,,,,,,,,
SRR5788057,WGS,300,7847346600,PRJNA385854,SAMN07136803,"MIMS.me,MIGS/MIMS/MIMARKS.water",1152875,3292808863,MIT,2011-06-14,public,TAN1109,GT9,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974675,uncalculated,uncalculated,Pacific Ocean,GP13,NextSeq 550,32.50433 S 163.98967 W,S0340,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0340,SRP110813,76m,,,,,,,,,,,,
SRR5788058,WGS,300,6624857400,PRJNA385854,SAMN07136804,"MIMS.me,MIGS/MIMS/MIMARKS.water",1152866,2725030299,MIT,2011-06-14,public,TAN1109,GT9,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974674,uncalculated,uncalculated,Pacific Ocean,GP13,NextSeq 550,32.50433 S 163.98967 W,S0341,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0341,SRP110813,102m,,,,,,,,,,,,
SRR5788059,WGS,300,6206739300,PRJNA385854,SAMN07136690,"MIMS.me,MIGS/MIMS/MIMARKS.water",638294,2712527731,MIT,2011-03-10,public,JC057,5,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974673,uncalculated,uncalculated,Atlantic Ocean,GA02,NextSeq 550,42.364 S 44.0318 W,S0221,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0221,SRP110813,50m,,,,,,,,,,,,
SRR5788060,WGS,300,7513212000,PRJNA385854,SAMN07136689,"MIMS.me,MIGS/MIMS/MIMARKS.water",638300,3289799971,MIT,2011-03-10,public,JC057,5,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974672,uncalculated,uncalculated,Atlantic Ocean,GA02,NextSeq 550,42.364 S 44.0318 W,S0220,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0220,SRP110813,10m,,,,,,,,,,,,
SRR5788061,WGS,300,4685403000,PRJNA385854,SAMN07136551,"MIMS.me,MIGS/MIMS/MIMARKS.water",846239,1914346277,MIT,2011-12-03,public,KN204,20,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974671,uncalculated,uncalculated,Atlantic Ocean,GA03,NextSeq 550,22.33305 N 35.86703 W,S0073,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0073,SRP110813,74.3m,,,,,,,,,,,,
SRR5788062,WGS,300,8750474700,PRJNA385854,SAMN07136552,"MIMS.me,MIGS/MIMS/MIMARKS.water",846242,3767923600,MIT,2011-12-03,public,KN204,20,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974670,uncalculated,uncalculated,Atlantic Ocean,GA03,NextSeq 550,22.33305 N 35.86703 W,S0074,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0074,SRP110813,99.7m,,,,,,,,,,,,
SRR5788064,WGS,300,9704076600,PRJNA385854,SAMN07136546,"MIMS.me,MIGS/MIMS/MIMARKS.water",845312,4351239472,MIT,2011-11-10,public,KN204,3,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974668,uncalculated,uncalculated,Atlantic Ocean,GA03,NextSeq 550,38.65497 N 69.13131 W,S0068,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0068,SRP110813,135.6m,,,,,,,,,,,,
SRR5788067,WGS,300,10835586000,PRJNA385854,SAMN07136549,"MIMS.me,MIGS/MIMS/MIMARKS.water",845321,4734724616,MIT,2011-11-10,public,KN204,3,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974665,uncalculated,uncalculated,Atlantic Ocean,GA03,NextSeq 550,38.65497 N 69.13131 W,S0071,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0071,SRP110813,288.8m,,,,,,,,,,,,
SRR5788068,WGS,300,5427684900,PRJNA385854,SAMN07136550,"MIMS.me,MIGS/MIMS/MIMARKS.water",846236,2306427924,MIT,2011-12-03,public,KN204,20,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974664,uncalculated,uncalculated,Atlantic Ocean,GA03,NextSeq 550,22.33305 N 35.86703 W,S0072,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0072,SRP110813,39.9m,,,,,,,,,,,,
SRR5788074,WGS,300,6957595800,PRJNA385854,SAMN07136956,"MIMS.me,MIGS/MIMS/MIMARKS.water",237880,2884420978,MIT,2010-11-12,public,D357,3 reoccupied,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974658,uncalculated,uncalculated,Atlantic Ocean,GA10,NextSeq 550,36.4495 S 13.21958 E,S0494,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0494,SRP110813,100.9m,,,,,,,,,,,,
SRR5788076,WGS,300,9078103500,PRJNA385854,SAMN07136954,"MIMS.me,MIGS/MIMS/MIMARKS.water",237882,3758645383,MIT,2010-11-12,public,D357,3 reoccupied,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974656,uncalculated,uncalculated,Atlantic Ocean,GA10,NextSeq 550,36.4495 S 13.21958 E,S0492,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0492,SRP110813,61.5m,,,,,,,,,,,,
SRR5788078,WGS,300,7501345500,PRJNA385854,SAMN07136960,"MIMS.me,MIGS/MIMS/MIMARKS.water",237933,3252959552,MIT,2010-11-15,public,D357,11,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974654,uncalculated,uncalculated,Atlantic Ocean,GA10,NextSeq 550,39.25553 S 7.72506 E,S0498,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0498,SRP110813,71.3m,,,,,,,,,,,,
SRR5788082,WGS,300,8955354600,PRJNA385854,SAMN07136590,"MIMS.me,MIGS/MIMS/MIMARKS.water",845666,3982554865,MIT,2011-11-26,public,KN204,14,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974650,uncalculated,uncalculated,Atlantic Ocean,GA03,NextSeq 550,27.58305 N 49.63297 W,S0112,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0112,SRP110813,285m,,,,,,,,,,,,
SRR5788084,WGS,300,7679619000,PRJNA385854,SAMN07136588,"MIMS.me,MIGS/MIMS/MIMARKS.water",845660,3422150935,MIT,2011-11-26,public,KN204,14,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974648,uncalculated,uncalculated,Atlantic Ocean,GA03,NextSeq 550,27.58305 N 49.63297 W,S0110,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0110,SRP110813,183.8m,,,,,,,,,,,,
SRR5788086,WGS,300,6142222800,PRJNA385854,SAMN07136586,"MIMS.me,MIGS/MIMS/MIMARKS.water",845654,2713390164,MIT,2011-11-26,public,KN204,14,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974646,uncalculated,uncalculated,Atlantic Ocean,GA03,NextSeq 550,27.58305 N 49.63297 W,S0108,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0108,SRP110813,113.8m,,,,,,,,,,,,
SRR5788088,WGS,300,8284029300,PRJNA385854,SAMN07136584,"MIMS.me,MIGS/MIMS/MIMARKS.water",845648,3683891526,MIT,2011-11-26,public,KN204,14,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974644,uncalculated,uncalculated,Atlantic Ocean,GA03,NextSeq 550,27.58305 N 49.63297 W,S0106,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0106,SRP110813,69.4m,,,,,,,,,,,,
SRR5788091,WGS,300,7455775200,PRJNA385854,SAMN07136845,"MIMS.me,MIGS/MIMS/MIMARKS.water",1152989,3232143535,MIT,2011-06-15,public,TAN1109,GT10,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974641,uncalculated,uncalculated,Pacific Ocean,GP13,NextSeq 550,32.50633 S 162.9935 W,S0383,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0383,SRP110813,102m,,,,,,,,,,,,
SRR5788093,WGS,300,7584189600,PRJNA385854,SAMN07136843,"MIMS.me,MIGS/MIMS/MIMARKS.water",1153001,3297733588,MIT,2011-06-15,public,TAN1109,GT10,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX2974639,uncalculated,uncalculated,Pacific Ocean,GP13,NextSeq 550,32.50633 S 162.9935 W,S0381,PAIRED,RANDOM,METAGENOMIC,marine metagenome,ILLUMINA,2018-05-01T00:00:00Z,S0381,SRP110813,50m,,,,,,,,,,,,
